nm       Rad_ref     Rad_target  Reflectance
651.5  438.75  124.74  28.43
652.8  402.49  122.74  30.50
654.2  308.68  120.65  39.08
655.5  230.80  115.61  50.09
656.9  185.85  112.34  60.44
658.2  159.03  108.39  68.16
659.6  152.28  106.60  70.00
660.9  188.54  102.41  54.32
662.3  244.93  101.01  41.24
663.6  264.08  97.34  36.86
664.9  243.65  94.82  38.92
666.3  218.75  94.94  43.40
667.6  211.46  92.43  43.71
669.0  193.38  86.14  44.55
670.3  166.13  80.18  48.27
671.6  146.69  75.57  51.52
673.0  129.05  73.43  56.90
674.3  122.38  71.65  58.55
675.6  120.29  70.83  58.89
677.0  127.25  68.76  54.04
678.3  134.10  64.37  48.00
679.6  134.10  63.03  47.00
681.0  131.72  60.72  46.10
682.3  129.34  58.43  45.17
683.6  122.51  57.02  46.55
685.0  128.91  54.67  42.41
686.3  177.20  53.60  30.25
687.6  238.41  49.89  20.93
689.0  239.80  48.84  20.37
690.3  197.10  47.74  24.22
691.6  161.14  47.47  29.46
692.9  162.56  45.08  27.73
694.2  168.48  43.63  25.90
695.6  148.52  40.04  26.96
696.9  107.13  37.28  34.80
698.2  74.73  36.30  48.57
699.5  65.88  36.55  55.48
700.9  63.53  36.00  56.67
702.2  88.83  34.26  38.57
703.5  149.81  33.34  22.25
704.8  288.73  31.19  10.80
706.1  503.10  30.31  6.03
707.5  714.85  29.86  4.18
708.8  802.20  28.98  3.61
710.1  768.60  28.14  3.66
711.4  706.44  26.49  3.75
712.7  591.51  24.00  4.06
714.0  419.89  25.74  6.13
715.3  243.23  26.65  10.96
716.7  112.63  22.95  20.38
718.0  57.65  21.35  37.04
719.3  40.76  20.16  49.47
720.6  36.68  20.28  55.29
721.9  41.23  20.83  50.53
723.2  37.19  20.13  54.12
724.5  33.15  18.56  56.00
725.8  29.02  17.86  61.54
727.1  24.86  17.63  70.91
728.4  25.22  16.51  65.45
729.7  27.87  17.65  63.33
731.0  30.58  15.06  49.23
732.3  28.65  14.80  51.67
733.6  24.20  15.97  66.00
735.0  22.10  14.24  64.44
736.2  22.39  15.92  71.11
737.5  17.64  13.10  74.29
738.8  22.88  12.20  53.33
740.1  28.11  12.78  45.45
741.4  33.28  10.24  30.77
742.7  41.00  11.28  27.50
744.0  38.40  13.31  34.67
745.3  33.22  11.24  33.85
746.6  25.53  11.23  44.00
747.9  25.48  10.19  40.00
749.2  20.38  9.17  45.00
750.5  20.38  9.68  47.50
751.8  17.83  10.19  57.14
753.1  17.87  8.17  45.71
754.4  17.92  9.73  54.29
755.7  15.44  8.23  53.33
756.9  12.94  9.83  76.00
758.2  10.42  7.82  75.00
759.5  1.00  5.26  525.50
760.8  7.95  5.30  66.67
762.1  18.73  9.10  48.57
763.4  35.04  9.70  27.69
764.7  35.26  4.34  12.31
765.9  27.35  3.83  14.00
767.2  19.32  5.52  28.57
768.5  11.13  7.79  70.00
769.8  8.43  8.99  106.67
771.0  17.04  8.52  50.00
772.3  22.96  4.59  20.00
773.6  20.30  4.06  20.00
774.9  20.55  2.94  14.29
776.1  17.81  2.97  16.67
777.4  12.02  4.81  40.00
778.7  9.12  2.43  26.67
780.0  3.08  7.39  240.00
781.2  -3.12  3.74  -120.00
782.5  1.00  2.52  252.40
783.8  3.20  3.20  100.00
785.0  6.48  4.54  70.00
786.3  3.29  5.26  160.00
787.6  3.33  5.99  180.00
788.8  3.37  0.67  20.00
790.1  3.42  2.74  80.00
791.4  3.47  4.16  120.00
792.6  3.52  5.63  160.00
793.9  3.57  3.57  100.00
795.2  14.50  1.45  10.00
796.4  11.03  2.94  26.67
797.7  14.93  5.23  35.00
798.9  18.96  3.79  20.00
800.2  26.97  2.31  8.57
801.4  23.49  0.78  3.33
802.7  19.90  6.37  32.00
804.0  16.18  9.71  60.00
805.2  8.22  4.93  60.00
806.5  12.53  -0.84  -6.67
807.7  21.24  0.00  0.00
809.0  25.92  -0.86  -3.33
810.2  43.95  4.40  10.00
811.5  53.67  5.37  10.00
812.7  54.63  5.46  10.00
813.9  41.69  2.78  6.67
815.2  23.56  0.94  4.00
816.4  4.80  0.00  0.00
817.7  9.75  0.00  0.00
818.9  14.85  4.95  33.33
820.2  5.04  4.03  80.00
821.4  1.00  7.18  717.50
822.6  1.00  0.00  0.00
823.9  5.30  0.00  0.00
825.1  10.79  6.47  60.00
826.3  27.41  4.39  16.00
827.6  11.16  1.12  10.00
828.8  5.67  0.00  0.00
830.1  5.77  2.31  40.00
831.3  11.73  4.69  40.00
832.5  5.97  1.19  20.00
833.8  1.00  0.00  0.00
835.0  -6.18  1.24  -20.00
836.2  -6.28  0.00  -0.00
837.4  1.00  1.28  127.80
838.7  26.01  7.80  30.00
839.9  46.27  7.93  17.14
841.1  40.37  2.69  6.67
842.3  27.37  2.74  10.00
843.5  20.88  8.35  40.00
844.8  28.32  5.66  20.00
846.0  7.21  1.44  20.00
847.2  -7.34  -5.87  80.00
848.4  1.00  -2.99  -298.70
849.7  1.00  6.08  608.00
850.9  23.18  10.82  46.67
852.1  15.70  0.00  0.00
853.3  7.98  0.00  0.00
854.5  8.11  4.87  60.00
855.7  16.50  -1.65  -10.00
856.9  16.77  0.00  0.00
858.1  17.05  1.71  10.00
859.3  8.66  5.19  60.00
860.5  1.00  -1.76  -175.70
861.8  -8.92  0.00  -0.00
863.0  1.00  0.00  0.00
864.2  1.00  -5.50  -550.35
865.4  1.00  -5.59  -558.60
866.6  1.00  -1.89  -188.85
867.8  19.15  5.74  30.00
869.0  1.00  7.76  776.40
870.2  9.85  -1.97  -20.00
871.4  1.00  2.00  199.80
872.6  1.00  4.05  405.40
873.8  10.28  8.22  80.00
875.0  10.42  4.17  40.00
876.1  1.00  -2.11  -211.35
877.3  21.42  -2.14  -10.00
878.5  21.74  6.52  30.00
879.7  11.01  6.61  60.00
880.9  1.00  0.00  0.00
882.1  1.00  -4.54  -453.80
883.3  -11.51  0.00  -0.00
884.5  11.68  0.00  0.00
885.6  1.00  -4.74  -474.20
886.8  1.00  9.63  963.40
888.0  1.00  2.45  244.65
889.2  12.42  -4.97  -40.00
890.4  25.22  -2.52  -10.00
891.5  1.00  7.69  768.60
892.7  -13.03  2.61  -20.00
893.9  -26.49  5.30  -20.00
895.1  1.00  2.69  268.90
896.2  41.05  -2.74  -6.67
897.4  13.92  0.00  0.00
898.6  1.00  0.00  0.00
899.8  1.00  2.88  288.20
900.9  14.65  0.00  0.00
902.1  1.00  0.00  0.00
903.3  15.17  12.13  80.00
904.4  1.00  3.09  308.55
905.6  -15.69  0.00  -0.00
906.8  1.00  -6.38  -638.40
907.9  1.00  6.50  649.60
909.1  16.50  3.30  20.00
910.3  1.00  3.35  335.10
911.4  34.09  10.23  30.00
912.6  34.63  0.00  0.00
913.7  17.59  17.59  100.00
914.9  1.00  0.00  0.00
916.0  18.15  -10.89  -60.00
917.2  1.00  -7.38  -738.40
918.4  1.00  22.50  2249.70
919.5  19.05  22.85  120.00
920.7  38.72  -11.62  -30.00
921.8  1.00  -23.60  -2359.50
923.0  -20.01  0.00  -0.00
924.1  1.00  16.27  1627.40
925.3  20.70  20.70  100.00
926.4  1.00  16.85  1684.80
927.5  -21.45  -4.29  20.00
928.7  1.00  4.37  436.85
929.8  1.00  8.91  890.80
931.0  1.00  22.70  2270.00
932.1  1.00  4.63  462.90
933.3  1.00  -9.44  -944.40
934.4  24.08  -19.26  -80.00
935.5  73.64  -9.82  -13.33
936.7  24.98  9.99  40.00
937.8  1.00  25.47  2546.75
939.0  1.00  5.19  519.10
940.1  52.93  -10.59  -20.00
941.2  53.99  -16.20  -30.00
942.4  1.00  22.05  2205.20
943.5  -28.23  50.81  -180.00
944.6  1.00  28.88  2888.00
945.8  1.00  -11.83  -1182.50
946.9  30.22  0.00  0.00
948.0  30.92  6.18  20.00
949.1  -31.67  0.00  -0.00
950.3  -64.92  0.00  -0.00
951.4  1.00  0.00  0.00
952.5  1.00  13.67  1367.20
