nm       Rad_ref     Rad_target  Reflectance
1539.7  4289.44  1501.76  35.01
1543.4  4398.88  1535.20  34.90
1547.1  4480.51  1571.05  35.06
1550.7  4563.00  1602.00  35.11
1554.4  4617.85  1621.35  35.11
1558.1  4639.14  1633.50  35.21
1561.8  4641.33  1633.61  35.20
1565.5  4560.94  1607.50  35.24
1569.1  4441.02  1569.14  35.33
1572.8  4311.82  1529.35  35.47
1576.5  4299.89  1524.09  35.44
1580.2  4404.36  1563.49  35.50
1583.8  4513.27  1603.70  35.53
1587.5  4612.56  1640.84  35.57
1591.2  4659.96  1659.21  35.61
1594.8  4664.61  1663.31  35.66
1598.5  4618.90  1644.50  35.60
1602.2  4557.06  1626.69  35.70
1605.8  4505.52  1612.07  35.78
1609.5  4556.76  1632.54  35.83
1613.2  4610.22  1650.17  35.79
1616.8  4717.85  1688.81  35.80
1620.5  4801.87  1725.30  35.93
1624.2  4862.20  1746.41  35.92
1627.8  4877.24  1753.28  35.95
1631.5  4838.07  1743.39  36.03
1635.1  4733.69  1707.38  36.07
1638.8  4647.50  1675.16  36.04
1642.4  4574.90  1653.39  36.14
1646.1  4542.45  1642.95  36.17
1649.7  4516.40  1633.46  36.17
1653.3  4512.24  1631.37  36.15
1657.0  4512.90  1629.92  36.12
1660.6  4466.95  1620.72  36.28
1664.3  4400.33  1592.85  36.20
1667.9  4347.59  1573.12  36.18
1671.6  4324.77  1561.47  36.11
1675.2  4311.54  1560.60  36.20
1678.8  4275.18  1547.91  36.21
1682.4  4272.83  1548.13  36.23
1686.1  4228.47  1531.97  36.23
1689.7  4164.72  1509.09  36.24
1693.3  4044.03  1463.79  36.20
1697.0  3969.83  1439.10  36.25
1700.6  3875.54  1408.18  36.33
1704.2  3751.20  1355.53  36.14
1707.8  3616.52  1309.64  36.21
1711.4  3502.46  1269.53  36.25
1715.1  3488.35  1258.53  36.08
1718.7  3346.35  1216.05  36.34
1722.3  3245.96  1176.59  36.25
1725.9  3109.31  1122.31  36.10
1729.5  3038.72  1095.01  36.04
1733.1  2923.20  1052.71  36.01
1736.7  2785.01  1002.96  36.01
1740.3  2677.16  965.93  36.08
1743.9  2603.20  941.46  36.17
1747.6  2553.02  921.59  36.10
1751.2  2438.91  880.96  36.12
1754.8  2399.27  866.57  36.12
1758.3  2230.51  802.28  35.97
1761.9  2046.89  736.06  35.96
1765.5  1838.68  665.68  36.20
1769.1  1629.78  581.64  35.69
1772.7  1425.52  511.65  35.89
1776.3  1224.96  437.27  35.70
1779.9  990.15  359.23  36.28
1783.5  895.33  321.71  35.93
1787.1  749.05  265.10  35.39
1790.7  589.48  207.87  35.26
1794.2  434.36  151.08  34.78
1797.8  277.86  92.62  33.33
1801.4  200.34  73.14  36.51
1805.0  145.99  44.43  30.43
1808.6  110.51  34.73  31.43
1812.1  95.33  24.60  25.81
1815.7  84.39  20.37  24.14
1819.3  73.51  19.06  25.93
1822.8  67.89  18.28  26.92
1826.4  64.84  18.16  28.00
1830.0  66.94  18.74  28.00
1833.5  67.68  19.74  29.17
1837.1  74.09  20.75  28.00
1840.7  83.94  21.76  25.93
1844.2  80.47  19.31  24.00
1847.8  79.77  23.27  29.17
1851.3  81.75  20.44  25.00
1854.9  80.13  20.90  26.09
1858.4  81.91  24.93  30.43
1862.0  80.19  21.87  27.27
1865.5  71.49  22.58  31.58
1869.1  77.58  19.39  25.00
1872.6  78.95  15.79  20.00
1876.2  83.61  19.91  23.81
1879.7  84.50  20.12  23.81
1883.2  82.68  24.80  30.00
1886.8  86.85  21.71  25.00
1890.3  87.09  22.92  26.32
1893.8  92.63  29.25  31.58
1897.4  106.63  26.66  25.00
1900.9  122.30  29.12  23.81
1904.4  126.90  25.38  20.00
1908.0  137.18  27.44  20.00
1911.5  146.90  36.73  25.00
1915.0  166.29  39.59  23.81
1895.4  147.60  36.90  25.00
1898.2  31.71  -31.71  -100.00
1900.9  -27.58  -27.58  100.00
1903.7  -11.94  23.88  -200.00
1906.5  31.28  20.85  66.67
1909.2  18.72  9.36  50.00
1912.0  -8.61  0.00  -0.00
1914.8  16.10  -24.15  -150.00
1917.5  67.86  0.00  0.00
1920.2  42.42  49.49  116.67
1923.0  33.45  46.83  140.00
1925.8  25.54  19.16  75.00
1928.5  12.23  6.12  50.00
1931.2  46.52  23.26  50.00
1934.0  49.50  16.50  33.33
1936.7  36.16  5.17  14.29
1939.4  33.78  9.65  28.57
1942.2  31.89  13.67  42.86
1944.9  8.70  4.35  50.00
1947.6  4.20  8.39  200.00
1950.3  4.06  16.24  400.00
1953.1  19.70  19.70  100.00
1955.8  19.23  11.54  60.00
1958.5  18.88  7.55  40.00
1961.2  37.60  7.52  20.00
1963.9  53.13  22.77  42.86
1966.6  80.64  34.56  42.86
1969.3  99.58  34.47  34.62
1972.0  121.12  34.07  28.12
1974.7  158.55  41.53  26.19
1977.4  193.55  56.93  29.41
1980.1  224.79  76.20  33.90
1982.8  262.89  87.63  33.33
1985.5  303.60  87.29  28.75
1988.2  325.51  102.20  31.40
1990.8  331.04  121.76  36.78
1993.5  306.80  118.89  38.75
1996.2  265.65  92.40  34.78
1998.9  207.90  77.00  37.04
2001.6  165.98  69.48  41.86
2004.2  155.60  58.35  37.50
2006.9  156.60  62.64  40.00
2009.6  145.41  55.02  37.84
2012.2  148.96  43.12  28.95
2014.9  168.56  50.96  30.23
2017.5  204.88  63.04  30.77
2020.2  258.05  91.31  35.38
2022.8  336.00  132.00  39.29
2025.5  416.00  148.00  35.58
2028.1  486.78  155.61  31.97
2030.8  548.00  192.00  35.04
2033.4  623.10  213.06  34.19
2036.1  664.95  225.68  33.94
2038.7  668.98  225.68  33.73
2041.3  669.81  234.03  34.94
