nm       Rad_ref     Rad_target  Reflectance
1779.9   48.30       9.06        18.76
1783.5   42.49       9.11        21.44
1787.1   36.99       9.25        25.01
1790.7   34.13       9.31        27.28
1794.2   31.48       9.44        29.99
1797.8   25.55       9.58        37.50
1801.4   25.44       9.54        37.50
1805.0   19.04       9.52        50.00
1808.6   15.79       9.47        59.97
1812.1   21.53       9.23        42.87
1815.7   20.37       5.82        28.57
1819.3   16.34       8.17        50.00
1822.8   15.67       5.22        33.31
1826.4   18.16       7.78        42.84
1830.0   16.07       8.03        49.97
1833.5   16.92       2.82        16.67
1837.1   20.75       5.93        28.58
1840.7   18.65       9.33        50.03
1844.2   22.53       9.66        42.88
1847.8   26.59       6.65        25.01
1851.3   23.84       6.81        28.57
1854.9   20.90       6.97        33.35
1858.4   21.37       7.12        33.32
1862.0   21.87       10.94       50.02
1865.5   26.34       3.76        14.27
1869.1   19.39       7.76        40.02
1872.6   19.74       7.90        40.02
1876.2   19.91       3.98        19.99
1879.7   20.12       12.07       59.99
1883.2   24.80       8.27        33.35
1886.8   26.06       13.03       50.00
1890.3   22.92       13.75       59.99
1893.8   29.25       9.75        33.33
1897.4   26.66       10.66       39.98
1900.9   34.94       11.65       33.34
1904.4   38.07       6.35        16.68
1908.0   41.15       20.58       50.01
1911.5   44.07       22.04       50.01
1915.0   39.59       23.76       60.02
1895.4   -18.45      0.00        0.00
1898.2   -47.57      -31.71      66.66
1900.9   -96.53      41.37       -42.86
1903.7   -11.94      71.64       -600.00
1906.5   20.85       10.43       50.02
1909.2   -18.72      -18.72      100.00
1912.0   34.44       -17.22      -50.00
1914.8   56.35       -40.25      -71.43
1917.5   -22.62      -37.70      166.67
1920.2   -21.21      -21.21      100.00
1923.0   20.07       -13.38      -66.67
1925.8   6.39        0.00        0.00
1928.5   1.00        12.23       1223.00
1931.2   17.45       17.45       100.00
1934.0   33.00       22.00       66.67
1936.7   15.50       5.17        33.35
1939.4   4.83        -4.83       -100.00
1942.2   4.56        4.56        100.00
1944.9   -8.70       8.70        -100.00
1947.6   -16.78      4.20        -25.03
1950.3   -4.06       16.24       -400.00
1953.1   -3.94       15.76       -400.00
1955.8   -3.85       7.69        -199.74
1958.5   3.78        0.00        0.00
1961.2   1.00        -11.28      -1128.00
1963.9   -7.59       -15.18      200.00
1966.6   1.00        -7.68       -768.00
1969.3   3.83        3.83        100.00
1972.0   11.36       11.36       100.00
1974.7   18.88       -3.78       -20.02
1977.4   26.57       -11.39      -42.87
1980.1   19.05       -7.62       -40.00
1982.8   3.81        -7.62       -200.00
1985.5   11.39       -3.80       -33.36
1988.2   7.57        3.79        50.07
1990.8   11.42       3.81        33.36
1993.5   -7.67       0.00        0.00
1996.2   1.00        3.85        385.00
1998.9   15.40       0.00        0.00
2001.6   -3.86       7.72        -200.00
2004.2   -11.67      7.78        -66.67
2006.9   3.92        0.00        0.00
2009.6   7.86        -3.93       -50.00
2012.2   7.84        3.92        50.00
2014.9   11.76       19.60       166.67
2017.5   3.94        23.64       600.00
2020.2   -11.91      11.91       -100.00
2022.8   -4.00       12.00       -300.00
2025.5   8.00        0.00        0.00
2028.1   7.98        7.98        100.00
2030.8   16.00       16.00       100.00
2033.4   20.10       16.08       80.00
2036.1   12.09       8.06        66.67
2038.7   -4.03       8.06        -200.00
2041.3   4.04        8.07        199.75
2043.9   8.15        8.15        100.00
2046.6   -4.12       4.12        -100.00
2049.2   16.46       0.00        0.00
2051.8   20.55       0.00        0.00
2054.4   -12.36      -4.12       33.33
2057.1   4.11        -4.11       -100.00
2059.7   16.48       0.00        0.00
2062.3   1.00        0.00        0.00
2064.9   4.15        8.30        200.00
2067.5   -4.14       8.28        -200.00
2070.1   1.00        8.25        825.00
2072.7   1.00        4.11        411.00
2075.3   1.00        0.00        0.00
2077.9   4.18        -4.18       -100.00
2080.5   4.22        -4.22       -100.00
2083.1   12.56       0.00        0.00
2085.7   12.47       4.16        33.36
2088.2   20.70       8.28        40.00
2090.8   4.15        0.00        0.00
2093.4   -8.31       0.00        0.00
2096.0   12.36       12.36       100.00
2098.6   20.43       4.09        20.02
2101.1   1.00        12.20       1220.00
2103.7   1.00        12.17       1217.00
2106.3   -4.05       16.20       -400.00
2108.8   4.04        4.04        100.00
2111.4   1.00        -16.20      -1620.00
2114.0   1.00        -8.10       -810.00
2116.5   8.08        0.00        0.00
2119.1   4.04        4.04        100.00
2121.6   -8.04       8.04        -100.00
2124.2   -4.00       -4.00       100.00
2126.7   1.00        15.88       1588.00
2129.2   3.95        19.73       499.49
2131.8   7.90        3.95        50.00
2134.3   3.97        0.00        0.00
2136.9   3.97        7.93        199.75
2139.4   1.00        3.95        395.00
2141.9   1.00        0.00        0.00
2144.5   3.93        15.72       400.00
2147.0   11.79       15.72       133.33
2149.5   7.87        11.81       150.06
2152.0   15.78       7.89        50.00
2154.5   11.79       7.86        66.67
2157.1   7.85        3.93        50.06
2159.6   7.86        11.79       150.00
2162.1   11.84       0.00        0.00
2164.6   7.90        3.95        50.00
2167.1   7.87        3.94        50.06
2169.6   7.84        7.84        100.00
2172.1   7.87        -3.94       -50.06
2174.6   3.97        -11.91      -300.00
2177.1   15.92       0.00        0.00
2179.6   27.93       3.99        14.29
2182.1   20.10       -12.06      -60.00
2184.5   -4.07       -8.14       200.00
2187.0   -12.32      0.00        0.00
2189.5   -8.17       0.00        0.00
2192.0   1.00        0.00        0.00
2194.4   -4.11       8.22        -200.00
2196.9   8.35        8.35        100.00
2199.4   25.50       4.25        16.67
2201.9   25.86       -8.62       -33.33
2204.3   21.73       4.35        20.02
2206.8   26.25       17.50       66.67
2209.2   22.28       13.37       60.01
2211.7   18.00       0.00        0.00
2214.1   8.96        4.48        50.00
2216.6   8.93        8.93        100.00
2219.0   1.00        22.33       2233.00
2221.5   8.95        26.85       300.00
2223.9   18.02       27.03       150.00
2226.4   22.65       18.12       80.00
2228.8   27.12       18.08       66.67
2231.2   31.71       9.06        28.57
2233.7   18.18       0.00        0.00
2236.1   9.10        -4.55       -50.00
2238.5   18.30       0.00        0.00
2241.0   18.50       9.25        50.00
2243.4   9.29        23.23       250.05
2245.8   4.67        14.00       299.79
2248.2   4.70        28.17       599.36
2250.6   18.78       23.48       125.03
2253.0   23.45       4.69        20.00
2255.4   23.50       4.70        20.00
2257.9   23.53       9.41        39.99
2260.3   14.15       4.72        33.36
2262.7   4.77        -14.31      -300.00
2265.1   14.54       4.85        33.36
2267.4   4.88        9.76        200.00
2269.8   14.66       0.00        0.00
2272.2   24.50       9.80        40.00
2274.6   14.67       9.78        66.67
2277.0   9.72        9.72        100.00
2279.4   1.00        0.00        0.00
2281.8   4.91        -9.82       -200.00
2284.1   4.94        4.94        100.00
2286.5   9.88        19.76       200.00
2288.9   24.93       9.97        39.99
2291.3   30.36       5.06        16.67
2293.6   20.30       -10.15      -50.00
2296.0   5.06        0.00        0.00
2298.4   1.00        15.24       1524.00
2300.7   -30.63      10.21       -33.33
2303.1   -40.96      0.00        0.00
2305.4   -5.13       0.00        0.00
2307.8   10.29       20.58       200.00
2310.1   -5.14       15.42       -300.00
2312.5   -10.32      0.00        0.00
2314.8   1.00        -5.21       -521.00
2317.1   1.00        -5.21       -521.00
2319.5   10.36       -5.18       -50.00
2321.8   26.08       -15.65      -60.01
2324.1   10.57       -10.57      -100.00
2326.5   1.00        0.00        0.00
2328.8   -10.57      10.57       -100.00
2331.1   10.54       10.54       100.00
2333.4   26.60       -10.64      -40.00
2335.8   16.11       -21.48      -133.33
2338.1   10.77       5.39        50.05
2340.4   16.20       5.40        33.33
2342.7   10.84       -5.42       -50.00
2345.0   1.00        16.28       1628.00
2347.3   -21.70      21.70       -100.00
2349.6   -10.82      16.23       -150.00
2351.9   -10.84      0.00        0.00
2354.2   -5.46       0.00        0.00
2356.5   11.05       -11.05      -100.00
2358.8   1.00        -22.42      -2242.00
2361.1   5.62        0.00        0.00
2363.4   11.18       0.00        0.00
2365.7   -11.17      -11.17      100.00
2368.0   1.00        0.00        0.00
2370.2   11.20       0.00        0.00
2372.5   16.88       5.63        33.35
2374.8   5.69        5.69        100.00
2377.1   -5.74       11.47       -199.83
2379.3   -22.84      5.71        -25.00
2381.6   -5.70       11.40       -200.00
2383.9   -23.04      23.04       -100.00
2386.1   -17.54      29.23       -166.65
2388.4   1.00        23.60       2360.00
2390.6   11.87       5.94        50.04
2392.9   5.98        -5.98       -100.00
2395.1   18.09       -6.03       -33.33
2397.4   30.38       18.23       60.01
2399.6   12.17       6.09        50.04
2401.9   -18.48      -6.16       33.33
2404.1   -12.57      0.00        0.00
2406.4   6.30        0.00        0.00
2408.6   -12.58      0.00        0.00
2410.8   -12.57      0.00        0.00
2413.1   -12.56      0.00        0.00
2415.3   6.32        -6.32       -100.00
2417.5   -12.64      6.32        -50.00
2419.7   -12.62      6.31        -50.00
2421.9   6.35        19.05       300.00
2424.2   19.22       12.81       66.65
2426.4   6.46        0.00        0.00
2428.6   6.56        6.56        100.00
2430.8   13.26       -13.26      -100.00
2433.0   1.00        0.00        0.00
2435.2   -6.66       0.00        0.00
2437.4   6.68        0.00        0.00
2439.6   6.70        -6.70       -100.00
2441.8   -6.73       -13.45      199.85
2444.0   1.00        -13.49      -1349.00
2446.2   -6.80       6.80        -100.00
2448.4   -34.50      0.00        0.00
2450.6   -7.01       0.00        0.00
2452.7   14.08       -7.04       -50.00
2454.9   14.14       21.21       150.00
2457.1   1.00        14.33       1433.00
2459.3   7.28        -7.28       -100.00
2461.4   7.34        7.34        100.00
2463.6   1.00        22.35       2235.00
2465.8   22.91       0.00        0.00
2467.9   7.75        -23.25      -300.00
2470.1   1.00        0.00        0.00
2472.2   24.24       0.00        0.00
2474.4   25.08       -16.72      -66.67
2476.6   1.00        -43.13      -4313.00
