nm       Rad_ref     Rad_target  Reflectance
898.6    24835.36    19634.89    79.06
899.8    24906.24    19724.41    79.19
900.9    24991.30    19769.15    79.10
902.1    25042.16    19796.48    79.05
903.3    25095.04    19841.89    79.07
904.4    25140.65    19870.62    79.04
905.6    25175.30    19923.13    79.14
906.8    25216.80    19969.15    79.19
907.9    25295.42    20020.67    79.15
909.1    25340.16    20041.16    79.09
910.3    25353.67    20065.79    79.14
911.4    25372.87    20055.61    79.04
912.6    25380.13    20047.88    78.99
913.7    25420.88    20075.04    78.97
914.9    25432.66    20097.59    79.02
916.0    25457.07    20105.71    78.98
917.2    25474.80    20143.55    79.07
918.4    25496.60    20149.81    79.03
919.5    25497.45    20157.23    79.06
920.7    25524.22    20149.89    78.94
921.8    25529.79    20126.54    78.84
923.0    25545.58    20167.56    78.95
924.1    25566.45    20163.49    78.87
925.3    25593.48    20219.76    79.00
926.4    25667.93    20217.60    78.77
927.5    25699.69    20269.81    78.87
928.7    25712.99    20261.10    78.80
929.8    25744.12    20283.52    78.79
931.0    25805.36    20302.88    78.68
932.1    25866.85    20321.31    78.56
933.3    25933.22    20342.38    78.44
934.4    25974.81    20379.20    78.46
935.5    26000.71    20394.06    78.44
936.7    26021.77    20405.71    78.42
937.8    26068.53    20374.00    78.16
939.0    26058.82    20369.48    78.17
940.1    26092.03    20333.79    77.93
941.2    26171.93    20395.53    77.93
942.4    26263.93    20442.20    77.83
943.5    26310.36    20461.10    77.77
944.6    26280.80    20447.04    77.80
945.8    26369.75    20457.25    77.58
946.9    26426.55    20454.59    77.40
948.0    26450.87    20465.73    77.37
949.1    26509.94    20468.26    77.21
950.3    26602.17    20409.28    76.72
951.4    26651.32    20418.03    76.61
952.5    26687.74    20466.98    76.69
953.6    26753.82    20490.20    76.59
954.8    26865.40    20426.94    76.03
955.9    26911.30    20390.94    75.77
957.0    26911.58    20397.27    75.79
958.1    26896.35    20372.22    75.74
959.2    26927.05    20417.39    75.82
960.4    26991.27    20364.17    75.45
961.5    27074.88    20357.57    75.19
962.6    27073.57    20331.65    75.10
963.7    26999.90    20359.09    75.40
964.8    27089.44    20349.93    75.12
966.0    27093.33    20334.48    75.05
967.1    27096.15    20207.64    74.58
968.2    27075.67    20173.23    74.51
969.3    27017.49    20141.46    74.55
970.4    26928.72    20158.32    74.86
971.5    26992.14    20097.65    74.46
972.6    26946.80    20047.49    74.40
973.8    26900.69    20007.99    74.38
974.9    26949.47    20162.74    74.82
976.0    26877.40    20088.12    74.74
977.1    26826.13    20034.37    74.68
978.2    26825.38    19949.85    74.37
979.3    26800.32    20016.49    74.69
980.4    26881.60    19909.09    74.06
981.5    26867.86    19964.93    74.31
982.6    26709.36    19940.13    74.66
983.7    26730.47    19945.29    74.62
984.8    26814.46    20127.16    75.06
985.9    26808.48    20039.01    74.75
987.0    26911.10    20070.47    74.58
988.1    26877.75    20032.88    74.53
989.2    26879.42    19992.96    74.38
990.9    25675.39    18461.83    71.90
994.8    25526.18    18455.63    72.30
998.6    25254.38    18375.05    72.76
1002.5   25200.06    18428.85    73.13
1006.4   25166.40    18547.11    73.70
1010.2   24989.63    18514.88    74.09
1014.1   24774.56    18476.87    74.58
1018.0   24668.78    18516.42    75.06
1021.8   24848.46    18759.58    75.50
1025.7   25277.13    19185.51    75.90
1029.5   25718.14    19627.23    76.32
1033.4   26073.82    19975.29    76.61
1037.2   26167.31    20147.25    76.99
1041.1   26314.47    20338.29    77.29
1045.0   26466.26    20551.57    77.65
1048.8   26521.74    20665.99    77.92
1052.7   26394.68    20624.40    78.14
1056.5   26264.83    20577.65    78.35
1060.4   26202.99    20581.39    78.55
1064.2   26301.08    20699.25    78.70
1068.1   26404.21    20822.29    78.86
1071.9   26364.03    20811.32    78.94
1075.8   26081.44    20603.96    79.00
1079.6   25729.76    20341.82    79.06
1083.4   25508.43    20194.74    79.17
1087.3   25452.78    20139.69    79.13
1091.1   25401.15    20099.70    79.13
1095.0   25268.81    19990.41    79.11
1098.8   25051.95    19788.51    78.99
1102.7   24942.03    19675.61    78.89
1106.5   25019.26    19709.03    78.78
1110.3   25098.51    19734.04    78.63
1114.2   25026.00    19618.16    78.39
1118.0   24985.01    19527.26    78.16
1121.8   25062.07    19499.69    77.81
1125.7   25123.37    19426.92    77.33
1129.5   25121.61    19276.90    76.73
1133.3   25171.84    19092.80    75.85
1137.2   25211.27    18845.19    74.75
1141.0   25153.71    18449.40    73.35
1144.8   25055.10    18000.17    71.84
1148.6   24977.13    17576.70    70.37
1152.4   24979.58    17247.68    69.05
1156.3   24984.81    16990.96    68.01
1160.1   24923.36    16741.34    67.17
1163.9   24747.35    16467.95    66.54
1167.7   24576.42    16253.75    66.14
1171.6   24391.83    16059.57    65.84
1175.4   24258.04    15897.45    65.53
1179.2   24223.89    15807.85    65.26
1183.0   24342.66    15824.17    65.01
1186.8   24405.46    15806.22    64.77
1190.6   24358.32    15726.96    64.57
1194.4   24278.31    15631.84    64.39
1198.2   24148.15    15524.85    64.29
1202.1   24038.17    15444.98    64.25
1205.9   23938.40    15391.60    64.30
1209.7   23877.44    15377.40    64.40
1213.5   23824.01    15381.46    64.56
1217.3   23807.76    15443.58    64.87
1221.1   23802.89    15518.29    65.19
1224.9   23775.36    15593.74    65.59
1228.7   23727.01    15645.36    65.94
1232.5   23598.64    15637.81    66.27
1236.3   23432.23    15587.96    66.52
1240.1   23219.02    15512.43    66.81
1243.9   23080.92    15469.40    67.02
1247.7   23017.55    15472.39    67.22
1251.5   23016.51    15515.80    67.41
1255.2   22982.50    15535.02    67.59
1259.1   22921.52    15525.16    67.73
1262.8   22841.73    15492.87    67.83
1266.6   22808.32    15491.20    67.92
1270.4   22764.47    15463.88    67.93
1274.2   22784.76    15464.05    67.87
1278.0   22792.48    15456.65    67.81
1281.8   22745.42    15393.68    67.68
1285.6   22644.49    15286.18    67.51
1289.3   22554.56    15168.94    67.25
1293.1   22514.99    15071.31    66.94
1296.9   22440.04    14940.05    66.58
1300.7   22327.73    14769.09    66.15
