nm       Rad_ref     Rad_target  Reflectance
907.9    25295.42    19793.31    78.25
909.1    25340.16    19810.20    78.18
910.3    25353.67    19804.41    78.11
911.4    25372.87    19796.57    78.02
912.6    25380.13    19826.28    78.12
913.7    25420.88    19821.81    77.97
914.9    25432.66    19840.48    78.01
916.0    25457.07    19851.57    77.98
917.2    25474.80    19862.96    77.97
918.4    25496.60    19872.35    77.94
919.5    25497.45    19867.74    77.92
920.7    25524.22    19878.85    77.88
921.8    25529.79    19866.99    77.82
923.0    25545.58    19855.44    77.73
924.1    25566.45    19846.14    77.63
925.3    25593.48    19913.40    77.81
926.4    25667.93    19889.06    77.49
927.5    25699.69    19875.23    77.34
928.7    25712.99    19920.36    77.47
929.8    25744.12    19945.01    77.47
931.0    25805.36    19976.00    77.41
932.1    25866.85    19988.02    77.27
933.3    25933.22    19992.95    77.09
934.4    25974.81    19974.69    76.90
935.5    26000.71    19991.48    76.89
936.7    26021.77    20005.99    76.88
937.8    26068.53    19976.71    76.63
939.0    26058.82    19974.97    76.65
940.1    26092.03    19984.48    76.59
941.2    26171.93    20039.23    76.57
942.4    26263.93    20067.32    76.41
943.5    26310.36    20065.88    76.27
944.6    26280.80    20065.82    76.35
945.8    26369.75    20078.85    76.14
946.9    26426.55    20079.83    75.98
948.0    26450.87    20070.02    75.88
949.1    26509.94    19999.61    75.44
950.3    26602.17    20032.77    75.31
951.4    26651.32    20031.78    75.16
952.5    26687.74    20015.81    75.00
953.6    26753.82    20040.79    74.91
954.8    26865.40    19993.86    74.42
955.9    26911.30    19976.01    74.23
957.0    26911.58    19970.10    74.21
958.1    26896.35    19886.04    73.94
959.2    26927.05    19884.34    73.85
960.4    26991.27    19847.99    73.53
961.5    27074.88    19826.35    73.23
962.6    27073.57    19872.77    73.40
963.7    26999.90    19849.65    73.52
964.8    27089.44    19918.15    73.53
966.0    27093.33    19774.46    72.99
967.1    27096.15    19709.91    72.74
968.2    27075.67    19680.19    72.69
969.3    27017.49    19676.01    72.83
970.4    26928.72    19743.36    73.32
971.5    26992.14    19714.63    73.04
972.6    26946.80    19652.58    72.93
973.8    26900.69    19457.53    72.33
974.9    26949.47    19521.09    72.44
976.0    26877.40    19503.28    72.56
977.1    26826.13    19614.80    73.12
978.2    26825.38    19597.96    73.06
979.3    26800.32    19458.15    72.60
980.4    26881.60    19361.66    72.03
981.5    26867.86    19429.36    72.31
982.6    26709.36    19541.94    73.17
983.7    26730.47    19535.02    73.08
984.8    26814.46    19605.22    73.11
985.9    26808.48    19432.78    72.49
987.0    26911.10    19514.89    72.52
988.1    26877.75    19531.17    72.67
989.2    26879.42    19511.65    72.59
990.9    25675.39    17990.24    70.07
994.8    25526.18    17947.07    70.31
998.6    25254.38    17922.47    70.97
1002.5   25200.06    17982.09    71.36
1006.4   25166.40    18075.24    71.82
1010.2   24989.63    18029.88    72.15
1014.1   24774.56    18005.91    72.68
1018.0   24668.78    18051.53    73.18
1021.8   24848.46    18294.02    73.62
1025.7   25277.13    18699.24    73.98
1029.5   25718.14    19111.65    74.31
1033.4   26073.82    19458.46    74.63
1037.2   26167.31    19631.72    75.02
1041.1   26314.47    19824.21    75.34
1045.0   26466.26    20007.42    75.60
1048.8   26521.74    20114.59    75.84
