nm       Rad_ref     Rad_target  Reflectance
1660.6   14899.02    9142.23     61.36
1664.3   14793.83    9074.33     61.34
1667.9   14686.55    9008.57     61.34
1671.6   14572.65    8935.39     61.32
1675.2   14479.92    8867.88     61.24
1678.8   14437.95    8829.84     61.16
1682.4   14440.91    8808.83     61.00
1686.1   14454.03    8793.23     60.84
1689.7   14396.79    8738.48     60.70
1693.3   14287.46    8649.39     60.54
1697.0   14160.38    8542.35     60.33
1700.6   14051.14    8452.11     60.15
1704.2   13928.27    8348.47     59.94
1707.8   13751.17    8203.24     59.65
1711.4   13583.66    8076.36     59.46
1715.1   13488.49    7977.61     59.14
1718.7   13438.64    7908.74     58.85
1722.3   13412.51    7851.80     58.54
1725.9   13417.42    7808.82     58.20
1729.5   13416.07    7765.95     57.89
1733.1   13393.77    7719.86     57.64
1736.7   13363.85    7662.50     57.34
1740.3   13329.17    7602.19     57.03
1743.9   13296.95    7543.61     56.73
1747.6   13221.42    7444.32     56.30
1751.2   13122.79    7331.50     55.87
1754.8   13016.16    7215.48     55.43
1758.3   12901.11    7097.08     55.01
1761.9   12797.43    6988.15     54.61
1765.5   12727.05    6897.24     54.19
1769.1   12669.18    6832.09     53.93
1772.7   12634.44    6775.63     53.63
1776.3   12629.92    6744.74     53.40
1779.9   12630.45    6719.74     53.20
1783.5   12586.15    6680.04     53.07
1787.1   12508.79    6627.38     52.98
1790.7   12406.90    6574.20     52.99
1794.2   12278.40    6512.18     53.04
1797.8   12180.96    6457.76     53.02
1801.4   12080.82    6414.06     53.09
1805.0   11999.95    6376.06     53.13
1808.6   11881.67    6321.32     53.20
1812.1   11737.28    6245.33     53.21
1815.7   11526.51    6128.46     53.17
1819.3   11415.44    6068.45     53.16
1822.8   11353.72    6026.77     53.08
1826.4   11339.88    6020.09     53.09
1830.0   11293.70    5994.92     53.08
1833.5   11150.28    5916.36     53.06
1837.1   10983.66    5811.91     52.91
1840.7   10855.76    5707.67     52.58
1844.2   10782.81    5616.72     52.09
1847.8   10795.54    5547.34     51.39
1851.3   10716.06    5412.53     50.51
1854.9   10722.98    5284.85     49.29
1858.4   10712.24    5121.08     47.81
1862.0   10668.92    4902.53     45.95
1865.5   10516.19    4605.30     43.79
1869.1   10278.69    4235.60     41.21
1872.6   10129.29    3860.66     38.11
1876.2   10247.74    3547.29     34.62
1879.7   10441.63    3263.26     31.25
1883.2   10590.67    2963.90     27.99
1886.8   10569.65    2635.90     24.94
1890.3   10547.21    2333.13     22.12
1893.8   10452.00    2076.75     19.87
1897.4   10326.63    1871.27     18.12
1900.9   10328.71    1434.16     13.89
1903.7   10244.52    1301.46     12.70
1906.5   10164.38    1251.00     12.31
1909.2   10146.24    1160.64     11.44
1912.0   10090.92    1110.69     11.01
1914.8   9933.70     1094.80     11.02
1917.5   9869.86     1048.06     10.62
1920.2   9912.14     1018.08     10.27
1923.0   9934.65     1030.26     10.37
1925.8   9954.22     1027.99     10.33
1928.5   10004.14    1008.98     10.09
1931.2   10042.51    1006.00     10.02
1934.0   10076.00    1023.00     10.15
1936.7   10082.08    1002.01     9.94
1939.4   10045.65    993.95      9.89
1942.2   10007.34    1002.10     10.01
1944.9   9970.20     1004.85     10.08
1947.6   9929.57     1006.80     10.14
1950.3   9873.92     1031.24     10.44
1953.1   9834.24     1044.10     10.62
1955.8   9843.20     1045.84     10.63
1958.5   9841.43     1064.55     10.82
1961.2   9828.64     1086.64     11.06
1963.9   9779.72     1096.76     11.21
1966.6   9719.04     1109.76     11.42
1969.3   9697.56     1133.68     11.69
1972.0   9689.60     1162.00     11.99
1974.7   9664.00     1192.90     12.34
1977.4   9620.33     1206.81     12.54
1980.1   9570.72     1223.01     12.78
1982.8   9540.24     1245.87     13.06
1985.5   9529.25     1275.12     13.38
1988.2   9523.06     1309.61     13.75
1990.8   9478.26     1343.17     14.17
1993.5   9407.26     1369.10     14.55
1996.2   9394.00     1389.85     14.80
1998.9   9405.55     1412.95     15.02
2001.6   9383.66     1439.78     15.34
2004.2   9355.45     1478.20     15.80
2006.9   9305.96     1499.45     16.11
2009.6   9270.87     1516.98     16.36
2012.2   9231.60     1556.24     16.86
2014.9   9192.40     1571.92     17.10
2017.5   9148.68     1587.82     17.36
2020.2   9071.45     1611.82     17.77
2022.8   9016.00     1644.00     18.23
2025.5   9020.00     1692.00     18.76
2028.1   8997.45     1719.69     19.11
2030.8   8972.00     1736.00     19.35
2033.4   8960.58     1764.78     19.69
2036.1   8910.33     1789.32     20.08
2038.7   8849.88     1801.41     20.36
2041.3   8808.41     1815.75     20.61
2043.9   8781.63     1833.75     20.88
2046.6   8730.28     1854.00     21.24
2049.2   8703.23     1859.98     21.37
2051.8   8667.99     1874.16     21.62
2054.4   8643.76     1911.68     22.12
2057.1   8628.71     1941.67     22.50
2059.7   8598.44     1957.00     22.76
2062.3   8544.85     1971.25     23.07
2064.9   8474.30     2004.45     23.65
2067.5   8424.90     2028.60     24.08
2070.1   8390.25     2029.50     24.19
2072.7   8384.40     2050.89     24.46
2075.3   8359.48     2064.12     24.69
2077.9   8295.73     2079.15     25.06
2080.5   8269.83     2107.50     25.48
2083.1   8240.27     2138.54     25.95
2085.7   8210.28     2156.45     26.27
2088.2   8176.50     2173.50     26.58
2090.8   8128.35     2196.85     27.03
2093.4   8089.79     2218.77     27.43
2096.0   8075.20     2228.92     27.60
2098.6   8047.45     2238.58     27.82
2101.1   8016.18     2247.95     28.04
2103.7   7984.30     2262.69     28.34
2106.3   7954.20     2280.15     28.67
2108.8   7928.78     2287.85     28.86
2111.4   7889.40     2320.65     29.41
2114.0   7865.10     2336.85     29.71
2116.5   7873.96     2343.20     29.76
2119.1   7869.92     2351.28     29.88
2121.6   7867.14     2379.84     30.25
2124.2   7866.16     2408.99     30.62
2126.7   7856.63     2425.67     30.87
2129.2   7826.88     2434.07     31.10
2131.8   7809.15     2449.00     31.36
2134.3   7799.16     2466.23     31.62
2136.9   7755.54     2466.23     31.80
2139.4   7698.55     2460.85     31.97
2141.9   7683.00     2466.44     32.10
2144.5   7632.06     2460.18     32.23
2147.0   7569.18     2468.04     32.61
2149.5   7523.72     2467.25     32.79
2152.0   7531.01     2473.52     32.84
2154.5   7525.95     2495.55     33.16
2157.1   7516.38     2508.08     33.37
2159.6   7447.35     2503.41     33.61
2162.1   7388.99     2501.13     33.85
