nm       Rad_ref     Rad_target  Reflectance
1510.1  1378.06  437.74  31.76
1513.8  1518.81  489.94  32.26
1517.5  1667.33  541.80  32.50
1521.2  1811.10  595.26  32.87
1524.9  1972.59  660.65  33.49
1528.6  2097.85  712.71  33.97
1532.3  2219.91  762.61  34.35
1536.0  2334.37  812.89  34.82
1539.7  2416.80  854.24  35.35
1543.4  2501.92  896.80  35.84
1547.1  2571.08  936.59  36.43
1550.7  2640.00  969.00  36.70
1554.4  2696.25  1005.84  37.31
1558.1  2732.40  1030.59  37.72
1561.8  2751.18  1046.81  38.05
1565.5  2715.41  1046.20  38.53
1569.1  2652.32  1036.34  39.07
1572.8  2581.86  1014.72  39.30
1576.5  2578.78  1025.72  39.78
1580.2  2653.02  1063.52  40.09
1583.8  2740.61  1105.41  40.33
1587.5  2818.16  1151.72  40.87
1591.2  2867.45  1179.88  41.15
1594.8  2885.33  1196.56  41.47
1598.5  2857.14  1192.62  41.74
1602.2  2822.70  1196.01  42.37
1605.8  2796.02  1186.91  42.45
1609.5  2834.52  1210.95  42.72
1613.2  2872.73  1237.62  43.08
1616.8  2953.92  1280.13  43.34
1620.5  3022.28  1318.10  43.61
1624.2  3073.56  1351.28  43.96
1627.8  3090.83  1364.66  44.15
1631.5  3076.58  1366.36  44.41
1635.1  3011.25  1340.01  44.50
1638.8  2951.18  1324.40  44.88
1642.4  2903.30  1304.51  44.93
1646.1  2881.25  1302.19  45.20
1649.7  2864.65  1301.28  45.43
1653.3  2868.65  1304.49  45.47
1657.0  2867.67  1302.09  45.41
1660.6  2849.29  1295.97  45.48
1664.3  2801.33  1279.20  45.66
1667.9  2768.32  1265.87  45.73
1671.6  2754.08  1257.16  45.65
1675.2  2750.94  1254.60  45.61
1678.8  2733.41  1246.93  45.62
1682.4  2727.80  1238.50  45.40
1686.1  2702.74  1226.82  45.39
1689.7  2652.53  1202.32  45.33
1693.3  2574.04  1166.07  45.30
1697.0  2515.35  1134.68  45.11
1700.6  2458.18  1105.11  44.96
1704.2  2368.38  1061.38  44.81
1707.8  2276.84  1021.28  44.85
1711.4  2199.92  981.41  44.61
1715.1  2194.29  971.29  44.26
1718.7  2094.80  929.05  44.35
1722.3  2025.03  886.88  43.80
1725.9  1927.77  846.92  43.93
1729.5  1875.46  819.03  43.67
1733.1  1802.09  785.07  43.56
1736.7  1701.45  740.28  43.51
1740.3  1627.76  703.58  43.22
1743.9  1569.09  678.45  43.24
1747.6  1530.02  656.15  42.88
1751.2  1460.39  623.77  42.71
1754.8  1429.54  604.24  42.27
1758.3  1322.44  555.42  42.00
1761.9  1208.19  507.32  41.99
1765.5  1076.23  451.61  41.96
1769.1  944.80  395.64  41.87
1772.7  825.14  343.07  41.58
1776.3  703.83  296.51  42.13
1779.9  564.51  241.50  42.78
1783.5  500.78  209.42  41.82
1787.1  428.47  178.79  41.73
1790.7  338.17  145.82  43.12
1794.2  251.80  110.16  43.75
1797.8  162.88  76.65  47.06
1801.4  124.02  60.42  48.72
1805.0  92.04  47.61  51.72
1808.6  72.62  41.05  56.52
1812.1  61.50  30.75  50.00
1815.7  52.38  32.01  61.11
1819.3  46.28  29.95  64.71
1822.8  44.39  23.50  52.94
1826.4  44.09  25.94  58.82
1830.0  42.84  24.10  56.25
1833.5  47.94  28.20  58.82
1837.1  47.42  29.64  62.50
1840.7  52.85  34.20  64.71
1844.2  54.72  28.97  52.94
1847.8  53.18  26.59  50.00
1851.3  54.50  34.06  62.50
1854.9  55.74  38.32  68.75
1858.4  53.42  35.61  66.67
1862.0  54.68  29.16  53.33
1865.5  56.44  30.10  53.33
1869.1  50.42  31.03  61.54
1872.6  55.27  39.48  71.43
1876.2  55.74  39.81  71.43
1879.7  52.31  36.21  69.23
1883.2  53.74  33.07  61.54
1886.8  60.80  34.74  57.14
1890.3  59.59  41.25  69.23
1893.8  63.38  39.00  61.54
1897.4  69.31  42.65  61.54
1900.9  81.53  46.59  57.14
1904.4  88.83  57.11  64.29
1908.0  96.02  54.87  57.14
1911.5  88.14  66.11  75.00
1915.0  95.03  71.27  75.00
1895.4  -129.15  -110.70  85.71
1898.2  31.71  0.00  0.00
1900.9  -55.16  27.58  -50.00
1903.7  -47.76  11.94  -25.00
1906.5  20.85  20.85  100.00
1909.2  9.36  37.44  400.00
1912.0  25.83  0.00  0.00
1914.8  24.15  -8.05  -33.33
1917.5  22.62  -15.08  -66.67
1920.2  42.42  -14.14  -33.33
1923.0  20.07  6.69  33.33
1925.8  6.39  0.00  0.00
1928.5  30.58  -18.35  -60.00
1931.2  23.26  -11.63  -50.00
1934.0  16.50  5.50  33.33
1936.7  5.17  5.17  100.00
1939.4  -9.65  4.83  -50.00
1942.2  -18.22  9.11  -50.00
1944.9  -4.35  -4.35  100.00
1947.6  25.17  0.00  0.00
1950.3  36.54  4.06  11.11
1953.1  31.52  7.88  25.00
1955.8  26.92  15.38  57.14
1958.5  15.10  15.10  100.00
1961.2  11.28  7.52  66.67
1963.9  26.57  15.18  57.14
1966.6  30.72  15.36  50.00
1969.3  30.64  11.49  37.50
1972.0  37.85  3.79  10.00
1974.7  64.18  7.55  11.76
1977.4  83.49  18.98  22.73
1980.1  72.39  22.86  31.58
1982.8  53.34  26.67  50.00
1985.5  72.11  34.16  47.37
1988.2  94.63  22.71  24.00
1990.8  106.54  15.22  14.29
1993.5  111.22  23.01  20.69
1996.2  96.25  23.10  24.00
